PV_gen_share	OcM	REM	Storage_hrs	BackupShare	Storage_LCOH	GreenHydrogen_LCOH	Transport_LCHS	Electricity_LCOH	Total_LCOH		
0.45	1.5	5	15	0.055752097	0.290790387	23.82932887	0.149726373	5.34727147	29.6171171		
1	1.5	5	18	0.11580511	0.348975485	25.44639846	0.149737967	3.673291077	29.61840298		
0.85	1.5	5	10	0.103253566	0.194003319	25.10945034	0.149836865	4.172813351	29.62610388		
0.55	1.5	5	11	0.069328095	0.213343269	24.18800365	0.149794469	5.075746143	29.62688753		
0.05	2	3.5	14	0.128871195	0.271435209	24.10691226	0.142808485	5.109750045	29.630906		
0.6	3	1	6	0.662612322	0.116514782	26.72385931	0.085721572	2.706782486	29.63287815		
0.35	2.5	2.5	5	0.270131389	0.097040415	25.71629865	0.132475692	3.687070624	29.63288538		
0	1.5	4.5	12	0.107115246	0.232711652	22.68674832	0.139360006	6.57660956	29.63542954		
0.85	2.5	1	16	0.717482293	0.310706085	26.59512516	0.078181934	2.651868369	29.63588155		
0.45	2.5	2.5	5	0.275768513	0.097043038	25.917218	0.132479273	3.489559203	29.63629951		
0.25	1.5	4	2	0.23328562	0.03882942	23.51319931	0.129007025	5.960734233	29.64176998		
0.35	1.5	5	23	0.041181357	0.445473571	23.44573372	0.149590367	5.602396714	29.64319438		
0.5	2.5	2	1	0.424447343	0.019419096	26.1091963	0.114861006	3.401413201	29.6448896		
0.4	1.5	5	18	0.049554424	0.348829532	23.66578153	0.149675342	5.482777092	29.64706349		
0.9	2	3.5	13	0.1962856	0.252152345	26.1379444	0.142868185	3.115177846	29.64814278		
0.55	1.5	4.5	5	0.166119724	0.097040415	24.31209612	0.139471	5.101794114	29.65040165		
0.5	1.5	4.5	5	0.16110695	0.097040415	24.16696138	0.139471	5.247193882	29.65066667		
0.6	3	1	7	0.662612322	0.135933912	26.72385931	0.085721572	2.706782486	29.65229728		
0.95	1.5	5	12	0.114150396	0.232788481	25.41598626	0.149826888	3.853856328	29.65245796		
0.85	2.5	1	17	0.717482293	0.330125216	26.59512516	0.078181934	2.651868369	29.65530068		
0.3	2.5	2.5	5	0.267929789	0.097040415	25.63904205	0.132475692	3.787939055	29.65649721		
1	1.5	5	17	0.11751276	0.329625423	25.49881613	0.149754988	3.680859912	29.65905645		
0.25	3	2	6	0.310154171	0.11643525	26.11435198	0.128948319	3.310171305	29.66990685		
0.6	3	1	8	0.662612322	0.155353043	26.72385931	0.085721572	2.706782486	29.67171642		
0.5	3	2	10	0.319939914	0.193992202	26.47629771	0.1289041	2.874375823	29.67356983		
0.5	1.5	5	12	0.064731627	0.232711652	24.06639879	0.14977744	5.225352998	29.67424088		
0.85	2.5	1	18	0.717482293	0.349544346	26.59512516	0.078181934	2.651868369	29.67471981		
0.35	1.5	5	22	0.042811486	0.426153543	23.48832674	0.149607354	5.612577494	29.67666513		
0.7	2.5	2	3	0.433346419	0.058250718	26.51384017	0.114848049	2.991067698	29.67800663		
0.8	2	3.5	9	0.191180494	0.174625125	25.98393732	0.142915748	3.380454194	29.68193239		
0.35	2	3.5	8	0.156632121	0.155211684	24.91883969	0.142905943	4.465879017	29.68283634		
0.5	2.5	2.5	5	0.279715285	0.097045724	26.06008515	0.13248294	3.395013421	29.68462723		
0.05	1.5	4.5	10	0.114615916	0.193970481	22.88446009	0.139391701	6.467412812	29.68523509		
0.8	1.5	4.5	6	0.191642739	0.116451057	25.07963999	0.139474065	4.350366174	29.68593129		
0.45	1.5	5	14	0.058522049	0.271435209	23.90217408	0.149743392	5.363622757	29.68697544		
0.45	1.5	4.5	5	0.157225547	0.097040415	24.05576838	0.139471	5.398099487	29.69037928		
0.6	3	1	9	0.662612322	0.174772173	26.72385931	0.085721572	2.706782486	29.69113555		
0.85	2.5	1	19	0.717482293	0.368963477	26.59512516	0.078181934	2.651868369	29.69413894		
0.6	1.5	5	10	0.07757362	0.193970481	24.40686923	0.149811503	4.944076706	29.69472792		
0.2	2	3.5	10	0.144367898	0.193970481	24.55562173	0.142873443	4.802826579	29.69529223		
0.2	3	2	6	0.308533934	0.11643525	26.05323822	0.128948319	3.397220253	29.69584205		
0.15	3	2	6	0.306436965	0.11643525	25.9745661	0.128948319	3.481470275	29.70141994		
0.8	2.5	2.5	21	0.29098205	0.406934688	26.41363327	0.132269275	2.749097696	29.70193493		
0.8	2.5	2.5	22	0.29064052	0.426264107	26.3967351	0.132254251	2.747338479	29.70259194		
0.8	2.5	2.5	23	0.29029899	0.445589134	26.37985854	0.13223923	2.745581512	29.70326842		
0.8	2.5	2.5	24	0.28995746	0.464909772	26.36300356	0.132224213	2.743826791	29.70396433		
0.05	2.5	2.5	6	0.254834137	0.11643525	25.18508387	0.13246062	4.270679514	29.70465925		
0.8	2.5	2.5	25	0.28961593	0.484226023	26.3461701	0.132209199	2.742074311	29.70467964		
0.6	1.5	4.5	5	0.172674401	0.097040415	24.50452516	0.139471	4.963864583	29.70490116		
0.4	1.5	5	17	0.051956778	0.329487546	23.72844584	0.149692348	5.497299259	29.70492499		
0.8	2.5	2.5	20	0.291433391	0.387600878	26.43463649	0.132284303	2.751284278	29.70580595		
0.25	1.5	4.5	6	0.137180743	0.11643525	23.49434846	0.139455133	5.955953977	29.70619282		
1	1.5	5	16	0.119419115	0.310270961	25.55720521	0.149772013	3.689290986	29.70653917		
0.6	3	1	10	0.662612322	0.194191303	26.72385931	0.085721572	2.706782486	29.71055468		
0.35	1.5	5	21	0.044519136	0.406829127	23.53297865	0.149624345	5.623250401	29.71268252		
0.8	2.5	2.5	19	0.291975679	0.368262674	26.45906135	0.132299334	2.753827076	29.71345043		
0.85	2.5	1	20	0.717482293	0.388382607	26.59512516	0.078181934	2.651868369	29.71355807		
0	2	3.5	15	0.126950429	0.290790387	24.05085833	0.142792255	5.22912986	29.71357084		
0.25	2	3.5	9	0.149384738	0.174593287	24.70351335	0.142889691	4.696933325	29.71792965		
0.15	2	3.5	11	0.140676764	0.213343269	24.44708235	0.142857198	4.915019005	29.71830182		
0.1	2	3	3	0.263603136	0.058237501	24.47686386	0.128992344	5.054598644	29.71869235		
0.85	2.5	1.5	5	0.580365144	0.097084122	26.84994607	0.096795287	2.67728406	29.72110953		
0.3	3	2	6	0.313572546	0.116437707	26.24504164	0.12895104	3.231245904	29.72167629		
0.8	2.5	2.5	18	0.292544895	0.348920075	26.48453669	0.132314368	2.756479236	29.72225037		
0.6	3	1	11	0.662612322	0.213610434	26.72385931	0.085721572	2.706782486	29.72997381		
0.8	2.5	2.5	17	0.293141677	0.329573079	26.51109222	0.132329406	2.759243852	29.73223856		
0.25	2.5	2.5	5	0.267045154	0.097040415	25.60812983	0.132475692	3.895183935	29.73282987		
0.85	2.5	1	21	0.717482293	0.407801737	26.59512516	0.078181934	2.651868369	29.7329772		
0.75	2	3.5	8	0.189197322	0.155233364	25.9227365	0.142925905	3.513973924	29.73486969		
0.85	2.5	1.5	6	0.580365144	0.116500947	26.84994607	0.096795287	2.67728406	29.74052636		
0.85	2.5	1.5	4	0.580871243	0.077673481	26.88745414	0.096802993	2.681025094	29.74295571		
1	1.5	4	8	0.300000716	0.155277826	25.74333449	0.128973924	3.716167067	29.7437533		
0.8	2.5	2.5	16	0.293824737	0.310221685	26.54093535	0.132344448	2.762350729	29.74585221		
0.95	2	3	9	0.31855745	0.174660042	26.4375643	0.128953611	3.00660231	29.74778026		
0.6	3	1	12	0.662612322	0.233029564	26.72385931	0.085721572	2.706782486	29.74939294		
0.35	1.5	5	20	0.046328339	0.38750032	23.58030466	0.14964134	5.634562485	29.75200881		
0.85	2.5	1	22	0.717482293	0.427220868	26.59512516	0.078181934	2.651868369	29.75239633		
0.55	3	2	22	0.31998124	0.426211292	26.42583088	0.12873147	2.772741706	29.75351535		
0.85	2	3.5	10	0.196578255	0.19401769	26.15656337	0.142908215	3.260158082	29.75364736		
0.55	3	2	21	0.32032277	0.406884263	26.44347246	0.128746092	2.774593258	29.75369607		
0.55	3	2	20	0.3206643	0.387552843	26.46113762	0.128760717	2.776447284	29.75389846		
0.55	3	2	23	0.319675682	0.445533931	26.40960371	0.128716851	2.771038601	29.75489309		
0.55	3	2	19	0.321032333	0.36821703	26.47985663	0.128775346	2.778411917	29.75526092		
0.85	2.5	2	9	0.439877239	0.174655155	26.79627531	0.114784301	2.67193097	29.75764574		
0.35	3	2	6	0.316655586	0.116440239	26.36414267	0.128953844	3.1499842	29.75952096		
0.1	2	3.5	12	0.137523856	0.232711652	24.35465906	0.142840957	5.029355336	29.759567		
0.55	3	2	24	0.319447995	0.464852182	26.39640419	0.128702235	2.76965326	29.75961187		
0.85	2.5	1.5	7	0.580365144	0.135917771	26.84994607	0.096795287	2.67728406	29.75994318		
0.75	2.5	2	4	0.436849632	0.077661689	26.67507924	0.114839273	2.892789143	29.76036934		
0.8	2.5	2.5	15	0.294613105	0.290865891	26.57480335	0.132359492	2.765876625	29.76390536		
0.2	1.5	4	2	0.232022318	0.03882942	23.47454398	0.129007025	6.121756307	29.76413674		
0.55	3	2	25	0.319220309	0.484166047	26.38321787	0.128687623	2.768269305	29.76434084		
0.85	2.5	2	10	0.439720461	0.194049118	26.78579345	0.114777106	2.670885515	29.76550519		
0.4	1.5	5	16	0.054461332	0.310141165	23.79400881	0.149709359	5.512493177	29.76635251		
1	1.5	5	15	0.121698435	0.290912098	25.62672103	0.149789042	3.699328701	29.76675087		
0.9	2	3.5	12	0.199962543	0.232782481	26.26159483	0.142884432	3.129918815	29.76718056		
0.4	1.5	4.5	5	0.154463072	0.097040415	23.97725142	0.139471	5.554958815	29.76872165		
0.6	3	1	13	0.662612322	0.252448694	26.72385931	0.085721572	2.706782486	29.76881207		
0.6	3	1.5	5	0.4965452	0.097063352	26.8455109	0.107655594	2.719107526	29.76933737		
0.55	3	2	18	0.321699746	0.348876824	26.5102617	0.128789978	2.781603047	29.76953155		
0.45	1.5	5	13	0.061747585	0.252075632	23.98708604	0.149760414	5.382682623	29.77160471		
0.85	2.5	1	23	0.717482293	0.446639998	26.59512516	0.078181934	2.651868369	29.77181546		
0.6	3	1.5	6	0.496322408	0.116470087	26.83093441	0.107650108	2.71763072	29.77268533		
0.6	2	3	3	0.298190395	0.058241379	25.68465266	0.129000933	3.902244052	29.77413902		
0.1	3	2	6	0.306016024	0.11643525	25.95883087	0.128948319	3.57381469	29.77802913		
0.7	2.5	2.5	7	0.292291533	0.135848942	26.51856396	0.132468243	2.99160074	29.77848188		
0.5	3	2	9	0.322702265	0.17461284	26.58854961	0.128918761	2.886565649	29.77864686		
0.85	2.5	1.5	8	0.580365144	0.155334596	26.84994607	0.096795287	2.67728406	29.77936001		
0.65	2.5	2.5	6	0.289927581	0.116451517	26.43343739	0.132479127	3.097412605	29.77978064		
0.5	2	3.5	7	0.171548891	0.135825672	25.3703787	0.142922199	4.131420334	29.78054691		
0.3	1.5	5	25	0.039166615	0.484100468	23.39119346	0.149556404	5.759577929	29.78442826		
0.85	2.5	2	11	0.439720461	0.21345403	26.78579345	0.114777106	2.670885515	29.7849101		
0.45	3	2	7	0.321373901	0.135837666	26.54455297	0.128945036	2.978373752	29.78770943		
0.6	3	1	14	0.662612322	0.271867825	26.72385931	0.085721572	2.706782486	29.7882312		
0.85	2.5	1	24	0.717482293	0.466059128	26.59512516	0.078181934	2.651868369	29.79123459		
0.55	2	3.5	7	0.175746994	0.135825672	25.4994344	0.142922199	4.013269212	29.79145149		
0.6	3	1.5	7	0.496313608	0.135881768	26.83046611	0.107650108	2.717583275	29.79158126		
0.05	2	3.5	13	0.134192181	0.252075632	24.25793252	0.142824719	5.141770117	29.79460299		
0.8	2.5	2.5	14	0.295730162	0.271505696	26.62114966	0.132374541	2.770701598	29.79573149		
0.85	2.5	1.5	9	0.580365144	0.17475142	26.84994607	0.096795287	2.67728406	29.79877683		
0.55	3	2	17	0.322723945	0.329532221	26.55467747	0.128804614	2.786264654	29.79927896		
0.35	1.5	5	19	0.048419095	0.368167122	23.63479449	0.149658339	5.647586897	29.80020685		
0.55	1.5	4	2	0.263965607	0.03882942	24.4926942	0.129007025	5.139703051	29.8002337		
0.85	2.5	2	12	0.439720461	0.232858941	26.78579345	0.114777106	2.670885515	29.80431501		
0.8	2	3	5	0.311373885	0.097061728	26.17320964	0.128991315	3.405084902	29.80434759		
0.6	3	1	15	0.662612322	0.291286955	26.72385931	0.085721572	2.706782486	29.80765033		
0.85	2.5	1	25	0.717482293	0.485478259	26.59512516	0.078181934	2.651868369	29.81065372		
0.6	3	1.5	8	0.496313608	0.155293449	26.83046611	0.107650108	2.717583275	29.81099294		
0	1.5	4.5	11	0.112927601	0.213343269	22.83804856	0.139375852	6.620483488	29.81125117		
0.3	1.5	5	24	0.040602409	0.464789212	23.42885655	0.149573383	5.768854494	29.81207364		
0.65	1.5	4.5	5	0.180773272	0.097040415	24.74653781	0.139471	4.832819704	29.81586892		
0.5	1.5	5	11	0.069804078	0.213343269	24.20036038	0.149794469	5.254447711	29.81794583		
0.85	2.5	1.5	10	0.580365144	0.194168245	26.84994607	0.096795287	2.67728406	29.81819366		
0.85	2.5	2	8	0.441328286	0.15526669	26.87123946	0.114797361	2.679407851	29.82071136		
0.15	1.5	4.5	7	0.130139737	0.135825672	23.30133646	0.139439269	6.246136581	29.82273798		
0.85	2.5	2	13	0.439720461	0.252263853	26.78579345	0.114777106	2.670885515	29.82371992		
0.05	3	2	6	0.304872961	0.11643525	25.916198	0.128948319	3.662242583	29.82382415		
0.6	3	1	16	0.662612322	0.310706085	26.72385931	0.085721572	2.706782486	29.82706946		
0.6	2	3.5	7	0.180643437	0.135828538	25.65228751	0.142925215	3.897325475	29.82836674		
0.6	3	1.5	9	0.496313608	0.17470513	26.83046611	0.107650108	2.717583275	29.83040463		
0.4	1.5	5	15	0.057103655	0.290790387	23.8634141	0.149726373	5.528577536	29.83250839		
0.2	2.5	2.5	5	0.266770709	0.097040415	25.59855489	0.132475692	4.00549845	29.83356945		
0.1	1.5	4.5	8	0.125016744	0.155211684	23.16206415	0.139423409	6.377341685	29.83404093		
0.55	3	2	16	0.323862379	0.310183222	26.60372394	0.128819253	2.791412271	29.83413869		
0.8	2.5	2.5	13	0.297075865	0.252141098	26.67631498	0.132389592	2.776444692	29.83729037		
0.85	2.5	1.5	11	0.580365144	0.213585069	26.84994607	0.096795287	2.67728406	29.83761048		
0.45	2	3.5	7	0.169344154	0.135825672	25.30312383	0.142922199	4.258566467	29.84043817		
0.3	2	3.5	8	0.157294802	0.155211684	24.93840842	0.142905943	4.605497232	29.84202328		
0.85	2.5	2	14	0.439720461	0.271668765	26.78579345	0.114777106	2.670885515	29.84312483		
0.3	1.5	5	23	0.042196216	0.445473571	23.4705008	0.149590367	5.779111635	29.84467638		
1	2	3	11	0.323427972	0.213439932	26.62148812	0.128933403	2.882225849	29.84608731		
0.6	3	1	17	0.662612322	0.330125216	26.72385931	0.085721572	2.706782486	29.84648859		
0.6	3	1.5	4	0.498105611	0.077659519	26.93500115	0.107667847	2.728174165	29.84850268		
0.55	1.5	5	10	0.076841399	0.193970481	24.38753998	0.149811503	5.117630365	29.84895233		
0.6	3	1.5	10	0.496313608	0.194116811	26.83046611	0.107650108	2.717583275	29.84981631		
0.85	1.5	3	1	0.469408	0.01941913	25.48969222	0.107691419	4.236021864	29.85282464		
0	1.5	4	3	0.216257093	0.058237501	22.99928881	0.128992344	6.667239812	29.85375846		
1	1.5	5	14	0.124825098	0.271548832	25.72145532	0.149806074	3.71300783	29.85581805		
0.35	1.5	5	18	0.050746682	0.348829532	23.69543264	0.149675342	5.66208091	29.85601842		
0.85	2.5	1.5	12	0.580365144	0.233001894	26.84994607	0.096795287	2.67728406	29.85702731		
0.55	2.5	2.5	5	0.286662125	0.097048602	26.31471203	0.132486868	3.313295221	29.85754272		
0.85	2.5	2	15	0.439720461	0.291073677	26.78579345	0.114777106	2.670885515	29.86252974		
0.6	3	1	18	0.662612322	0.349544346	26.72385931	0.085721572	2.706782486	29.86590772		
0.7	1.5	5	9	0.094619394	0.174593287	24.86879252	0.149828541	4.675728613	29.86894296		
0	2	3.5	14	0.132030148	0.271435209	24.1944619	0.142808485	5.2603614	29.86906699		
0.6	3	1.5	11	0.496313608	0.213528492	26.83046611	0.107650108	2.717583275	29.86922799		
0.75	2.5	2.5	8	0.296900288	0.155244902	26.68949351	0.132458831	2.894352724	29.87154997		
0.55	3	2	15	0.325102468	0.290829824	26.65695615	0.128833895	2.796999197	29.87361907		
0.85	2.5	1.5	13	0.580365144	0.252418718	26.84994607	0.096795287	2.67728406	29.87644413		
0.35	1.5	4.5	5	0.152632137	0.097040415	23.92549325	0.139471	5.717071068	29.87907573		
0.45	1.5	5	12	0.065704218	0.232711652	24.0914076	0.14977744	5.406099287	29.87999598		
0.3	1.5	5	22	0.043902019	0.426153543	23.51503957	0.149607354	5.790081707	29.88088218		
0.85	2.5	2	16	0.439720461	0.310478589	26.78579345	0.114777106	2.670885515	29.88193466		
0.6	3	1	19	0.662612322	0.368963477	26.72385931	0.085721572	2.706782486	29.88532685		
0.85	2	2	1	0.545816211	0.01941913	26.46894441	0.100454413	3.299103966	29.88792192		
0.6	3	1.5	12	0.496313608	0.232940174	26.83046611	0.107650108	2.717583275	29.88863967		
0	2.5	2.5	6	0.256721501	0.11643525	25.248958	0.13246062	4.391758309	29.88961218		
0.75	1.5	5	9	0.100765604	0.174602835	25.04004892	0.149836734	4.525716739	29.89020523		
0.8	2.5	2.5	12	0.298783515	0.232772097	26.74548219	0.132404647	2.783645481	29.89430442		
0.85	2.5	1.5	14	0.580365144	0.271835543	26.84994607	0.096795287	2.67728406	29.89586095		
0.05	1.5	4.5	9	0.121481053	0.174593287	23.06598633	0.139407553	6.518730282	29.89871745		
0.85	2.5	2	17	0.439720461	0.3298835	26.78579345	0.114777106	2.670885515	29.90133957		
0.05	2	3	3	0.264864157	0.058237501	24.51881866	0.128992344	5.197084505	29.90313301		
0.6	3	1	20	0.662612322	0.388382607	26.72385931	0.085721572	2.706782486	29.90474598		
0.65	2	3.5	7	0.186685546	0.135833907	25.8438789	0.142930865	3.785388382	29.90803206		
0.6	3	1.5	13	0.496313608	0.252351855	26.83046611	0.107650108	2.717583275	29.90805135		
0.4	1.5	5	14	0.060063582	0.271435209	23.94129651	0.149743392	5.546626429	29.90910154		
0.4	3	2	6	0.322347913	0.116443	26.58626432	0.128956903	3.07979281	29.91145704		
0.65	1.5	5	9	0.090416027	0.174593287	24.75403128	0.149828541	4.834283548	29.91273665		
0.55	3	2	14	0.326369985	0.271472026	26.71148676	0.128848541	2.802722396	29.91452973		
0.85	2.5	1.5	15	0.580365144	0.291252367	26.84994607	0.096795287	2.67728406	29.91527778		
0.5	3	2	8	0.326179992	0.155229069	26.73006499	0.128933426	2.901933297	29.91616078		
0.35	1.5	5	17	0.053251236	0.329487546	23.76081299	0.149692348	5.677708426	29.91770131		
0.3	1.5	5	21	0.045629686	0.406829127	23.560286	0.149624345	5.801226077	29.91796555		
0.85	2.5	2	18	0.439720461	0.349288412	26.78579345	0.114777106	2.670885515	29.92074448		
0.6	3	1	21	0.662612322	0.407801737	26.72385931	0.085721572	2.706782486	29.92416511		
0.85	2	3	6	0.317108134	0.116467227	26.39054277	0.128983732	3.289329297	29.92532302		
0.15	2	3.5	10	0.147159311	0.193970481	24.63586364	0.142873443	4.952984087	29.92569165		
0.15	1.5	4	2	0.231794614	0.03882942	23.46759006	0.129007025	6.290716082	29.92614259		
0.6	3	1.5	14	0.496313608	0.271763536	26.83046611	0.107650108	2.717583275	29.92746303		
0.2	1.5	4.5	6	0.138676117	0.11643525	23.53509306	0.139455133	6.137551279	29.92853472		
0.15	2.5	2.5	5	0.266364348	0.097040415	25.58439083	0.132475692	4.114991006	29.92889794		
0.2	2	3.5	9	0.151596277	0.174593287	24.7678118	0.142889691	4.844340877	29.92963566		
0	3	2	6	0.305239191	0.11643525	25.92984203	0.128948319	3.758519709	29.93374531		
0.85	2.5	1.5	16	0.580365144	0.310669192	26.84994607	0.096795287	2.67728406	29.9346946		
0.4	2	3.5	7	0.168185832	0.135825672	25.26793229	0.142922199	4.390551152	29.93723131		
0.85	2.5	2	19	0.439720461	0.368693324	26.78579345	0.114777106	2.670885515	29.94014939		
0.6	3	1	22	0.662612322	0.427220868	26.72385931	0.085721572	2.706782486	29.94358424		
0.6	3	1.5	15	0.496313608	0.291175217	26.83046611	0.107650108	2.717583275	29.94687471		
1	2	2	4	0.552472442	0.077676521	26.86251963	0.100454413	2.908328603	29.94897917		
0.1	2	3.5	11	0.143642066	0.213343269	24.53158665	0.142857198	5.065902489	29.95368961		
0.85	2.5	1.5	17	0.580365144	0.330086016	26.84994607	0.096795287	2.67728406	29.95411143		
0.8	2.5	2	5	0.442469089	0.097070233	26.94035583	0.114831137	2.803933184	29.95619039		
0.85	2.5	2	20	0.439720461	0.388098236	26.78579345	0.114777106	2.670885515	29.9595543		
0.55	3	2	13	0.327736105	0.252109826	26.77015802	0.128863189	2.808880172	29.96001121		
0.3	1.5	5	20	0.047550051	0.38750032	23.61046995	0.14964134	5.813586578	29.96119819		
0.6	3	1	23	0.662612322	0.446639998	26.72385931	0.085721572	2.706782486	29.96300337		
0.8	2.5	2.5	11	0.300813928	0.213398689	26.82736678	0.132419706	2.792170237	29.96535541		
0.6	3	1.5	16	0.496313608	0.310586898	26.83046611	0.107650108	2.717583275	29.96628639		
0.8	1.5	5	9	0.108611639	0.17461284	25.26177319	0.149845321	4.381968398	29.96819975		
0.85	2.5	1.5	18	0.580365144	0.34950284	26.84994607	0.096795287	2.67728406	29.97352825		
0.85	2.5	2	21	0.439720461	0.407503148	26.78579345	0.114777106	2.670885515	29.97895921		
0.25	1.5	5	25	0.040078785	0.484100468	23.41334859	0.149556404	5.935413778	29.98241924		
0.6	3	1	24	0.662612322	0.466059128	26.72385931	0.085721572	2.706782486	29.9824225		
0.35	1.5	5	16	0.055860296	0.310141165	23.82918672	0.149709359	5.694051433	29.98308868		
0.05	2	3.5	12	0.140218242	0.232711652	24.43083827	0.142840957	5.178430461	29.98482134		
0.6	3	1.5	17	0.496313608	0.329998579	26.83046611	0.107650108	2.717583275	29.98569807		
0.75	1.5	4	3	0.285780753	0.058244028	25.24028148	0.1290068	4.561916952	29.98944926		
0.85	2.5	1.5	19	0.580365144	0.368919665	26.84994607	0.096795287	2.67728406	29.99294508		
0.9	1.5	5	10	0.119847486	0.194017358	25.58429738	0.149847708	4.065566521	29.99372897		
0.4	1.5	5	13	0.063362138	0.252075632	24.02835681	0.149760414	5.566802256	29.99699512		
0.85	2.5	2	22	0.439720461	0.426908059	26.78579345	0.114777106	2.670885515	29.99836413		
0.55	3	1.5	2	0.499463526	0.038837426	27.01867252	0.107689105	2.834962731	30.00016178		
0.6	3	1	25	0.662612322	0.485478259	26.72385931	0.085721572	2.706782486	30.00184163		
0	1.5	4.5	10	0.119104401	0.193970481	23.00087785	0.139391701	6.667700603	30.00194064		
0.7	1.5	4.5	5	0.19086534	0.097043614	25.05590731	0.139475597	4.710919304	30.00334582		
0.6	3	1.5	18	0.496313608	0.34941026	26.83046611	0.107650108	2.717583275	30.00510976		
0.55	3	2	12	0.329177991	0.232743223	26.8321115	0.128877842	2.815382429	30.00911499		
